I B.TECH II SEMESTER (R18) REGULAR EXAMINATION ,November-2020,23-12-2020,19B01A1240,UGCS2T0118,PROGRAMMING FOR PROBLEM SOLVING,25,30,3,C,6,
I B.TECH II SEMESTER (R18) REGULAR EXAMINATION ,November-2020,23-12-2020,19B01A1240,UGEE2T0218,BASIC ELECTRICAL & ELECTRONICS ENGINEERING,27,33,3,B,7,
I B.TECH II SEMESTER (R18) REGULAR EXAMINATION ,November-2020,23-12-2020,19B01A0296,UGBS2P0618,BUSINESS  COMMUNICATION  LAB,23,048,1.5,O,10,
I B.TECH II SEMESTER (R18) REGULAR EXAMINATION ,November-2020,23-12-2020,19B01A0296,UGBS2P0718,WAVES OSCILLATIONS AND QUANTUM MECHANICS   LAB,25,045,1.5,O,10,
I B.TECH II SEMESTER (R18) REGULAR EXAMINATION ,November-2020,23-12-2020,19B01A0296,UGBS2T0118,ENGLISH - II,36,49,3,S,9,
I B.TECH II SEMESTER (R18) REGULAR EXAMINATION ,November-2020,23-12-2020,19B01A0296,UGBS2T0218,MATHEMATICS - II,35,52,3,S,9,
I B.TECH II SEMESTER (R18) REGULAR EXAMINATION ,November-2020,23-12-2020,19B01A0296,UGBS2T0318,WAVES OSCILLATIONS AND QUANTUM MECHANICS,37,53,3,O,10,
I B.TECH II SEMESTER (R18) REGULAR EXAMINATION ,November-2020,23-12-2020,19B01A0296,UGEE2T0118,BASIC ELECTRICAL ENGINEERING,38,59,3,O,10,
I B.TECH II SEMESTER (R18) REGULAR EXAMINATION ,November-2020,23-12-2020,19B01A0296,UGME2P0218,WORKSHOP PRACTICE AND INNOVATION LAB,23,045,1.5,O,10,
I B.TECH II SEMESTER (R18) REGULAR EXAMINATION ,November-2020,23-12-2020,19B01A0296,UGME2T0118,ENGINEERING DRAWING,40,60,3,O,10,
I B.TECH II SEMESTER (R18) REGULAR EXAMINATION ,November-2020,23-12-2020,19B01A04H6,UGBS2P0618,BUSINESS  COMMUNICATION  LAB,24,045,1.5,O,10,
I B.TECH II SEMESTER (R18) REGULAR EXAMINATION ,November-2020,23-12-2020,19B01A04H6,UGBS2P0718,WAVES OSCILLATIONS AND QUANTUM MECHANICS   LAB,24,045,1.5,O,10,
I B.TECH II SEMESTER (R18) REGULAR EXAMINATION ,November-2020,23-12-2020,19B01A04H6,UGBS2T0118,ENGLISH - II,40,51,3,O,10,
I B.TECH II SEMESTER (R18) REGULAR EXAMINATION ,November-2020,23-12-2020,19B01A04H6,UGBS2T0218,MATHEMATICS - II,39,60,3,O,10,
I B.TECH II SEMESTER (R18) REGULAR EXAMINATION ,November-2020,23-12-2020,19B01A04H6,UGBS2T0318,WAVES OSCILLATIONS AND QUANTUM MECHANICS,40,53,3,O,10,
I B.TECH II SEMESTER (R18) REGULAR EXAMINATION ,November-2020,23-12-2020,19B01A04H6,UGEE2T0118,BASIC ELECTRICAL ENGINEERING,37,60,3,O,10,
I B.TECH II SEMESTER (R18) REGULAR EXAMINATION ,November-2020,23-12-2020,19B01A04H6,UGME2P0218,WORKSHOP PRACTICE AND INNOVATION LAB,24,045,1.5,O,10,
I B.TECH II SEMESTER (R18) REGULAR EXAMINATION ,November-2020,23-12-2020,19B01A04H6,UGME2T0118,ENGINEERING DRAWING,40,59,3,O,10,
I B.TECH II SEMESTER (R18) REGULAR EXAMINATION ,November-2020,23-12-2020,19B01A1256,UGBS2P0618,BUSINESS  COMMUNICATION  LAB,24,046,1.5,O,10,
I B.TECH II SEMESTER (R18) REGULAR EXAMINATION ,November-2020,23-12-2020,19B01A1256,UGBS2P0818,APPLIED CHEMISTRY LAB,23,037,1.5,S,9,
I B.TECH II SEMESTER (R18) REGULAR EXAMINATION ,November-2020,23-12-2020,19B01A1256,UGBS2T0118,ENGLISH - II,39,54,3,O,10,
I B.TECH II SEMESTER (R18) REGULAR EXAMINATION ,November-2020,23-12-2020,19B01A1256,UGBS2T0218,MATHEMATICS - II,38,53,3,O,10,
I B.TECH II SEMESTER (R18) REGULAR EXAMINATION ,November-2020,23-12-2020,19B01A1256,UGBS2T0418,APPLIED CHEMISTRY,34,52,3,S,9,
I B.TECH II SEMESTER (R18) REGULAR EXAMINATION ,November-2020,23-12-2020,19B01A1256,UGCS2P0218,PROGRAMMING FOR PROBLEM SOLVING LAB,24,045,1.5,O,10,
I B.TECH II SEMESTER (R18) REGULAR EXAMINATION ,November-2020,23-12-2020,19B01A1256,UGCS2T0118,PROGRAMMING FOR PROBLEM SOLVING,39,43,3,S,9,
I B.TECH II SEMESTER (R18) REGULAR EXAMINATION ,November-2020,23-12-2020,19B01A1256,UGEE2T0218,BASIC ELECTRICAL & ELECTRONICS ENGINEERING,37,49,3,S,9,
I B.TECH II SEMESTER (R18) REGULAR EXAMINATION ,November-2020,23-12-2020,19B01A0302,UGBS2P0618,BUSINESS  COMMUNICATION  LAB,24,047,1.5,O,10,
I B.TECH II SEMESTER (R18) REGULAR EXAMINATION ,November-2020,23-12-2020,19B01A0302,UGBS2P0718,WAVES OSCILLATIONS AND QUANTUM MECHANICS   LAB,25,041,1.5,S,9,
I B.TECH II SEMESTER (R18) REGULAR EXAMINATION ,November-2020,23-12-2020,19B01A0302,UGBS2T0118,ENGLISH - II,38,56,3,O,10,
I B.TECH II SEMESTER (R18) REGULAR EXAMINATION ,November-2020,23-12-2020,19B01A0302,UGBS2T0218,MATHEMATICS - II,38,60,3,O,10,
I B.TECH II SEMESTER (R18) REGULAR EXAMINATION ,November-2020,23-12-2020,19B01A0302,UGBS2T0318,WAVES OSCILLATIONS AND QUANTUM MECHANICS,39,46,3,S,9,
I B.TECH II SEMESTER (R18) REGULAR EXAMINATION ,November-2020,23-12-2020,19B01A0302,UGEE2T0218,BASIC ELECTRICAL & ELECTRONICS ENGINEERING,37,45,3,S,9,
I B.TECH II SEMESTER (R18) REGULAR EXAMINATION ,November-2020,23-12-2020,19B01A0302,UGME2P0218,WORKSHOP PRACTICE AND INNOVATION LAB,23,044,1.5,O,10,
I B.TECH II SEMESTER (R18) REGULAR EXAMINATION ,November-2020,23-12-2020,19B01A0302,UGME2T0118,ENGINEERING DRAWING,39,57,3,O,10,
I B.TECH II SEMESTER (R18) REGULAR EXAMINATION ,November-2020,23-12-2020,19B01A0515,UGBS2P0618,BUSINESS  COMMUNICATION  LAB,24,045,1.5,O,10,
I B.TECH II SEMESTER (R18) REGULAR EXAMINATION ,November-2020,23-12-2020,19B01A0515,UGBS2P0818,APPLIED CHEMISTRY LAB,22,036,1.5,A,8,
I B.TECH II SEMESTER (R18) REGULAR EXAMINATION ,November-2020,23-12-2020,19B01A0515,UGBS2T0118,ENGLISH - II,39,48,3,S,9,
I B.TECH II SEMESTER (R18) REGULAR EXAMINATION ,November-2020,23-12-2020,19B01A0515,UGBS2T0218,MATHEMATICS - II,36,55,3,O,10,
I B.TECH II SEMESTER (R18) REGULAR EXAMINATION ,November-2020,23-12-2020,19B01A0515,UGBS2T0418,APPLIED CHEMISTRY,37,37,3,A,8,
I B.TECH II SEMESTER (R18) REGULAR EXAMINATION ,November-2020,23-12-2020,19B01A0515,UGCS2P0218,PROGRAMMING FOR PROBLEM SOLVING LAB,24,045,1.5,O,10,
I B.TECH II SEMESTER (R18) REGULAR EXAMINATION ,November-2020,23-12-2020,19B01A0515,UGCS2T0118,PROGRAMMING FOR PROBLEM SOLVING,35,36,3,A,8,
I B.TECH II SEMESTER (R18) REGULAR EXAMINATION ,November-2020,23-12-2020,19B01A0515,UGEE2T0218,BASIC ELECTRICAL & ELECTRONICS ENGINEERING,39,38,3,A,8,
I B.TECH II SEMESTER (R18) REGULAR EXAMINATION ,November-2020,23-12-2020,19B01A1283,UGBS2P0618,BUSINESS  COMMUNICATION  LAB,25,047,1.5,O,10,
I B.TECH II SEMESTER (R18) REGULAR EXAMINATION ,November-2020,23-12-2020,19B01A1283,UGBS2P0818,APPLIED CHEMISTRY LAB,21,040,1.5,S,9,
I B.TECH II SEMESTER (R18) REGULAR EXAMINATION ,November-2020,23-12-2020,19B01A1283,UGBS2T0118,ENGLISH - II,33,47,3,S,9,
I B.TECH II SEMESTER (R18) REGULAR EXAMINATION ,November-2020,23-12-2020,19B01A1283,UGBS2T0218,MATHEMATICS - II,21,12,0,F,0,
I B.TECH II SEMESTER (R18) REGULAR EXAMINATION ,November-2020,23-12-2020,19B01A1283,UGBS2T0418,APPLIED CHEMISTRY,22,21,3,D,5,
I B.TECH II SEMESTER (R18) REGULAR EXAMINATION ,November-2020,23-12-2020,19B01A1283,UGCS2P0218,PROGRAMMING FOR PROBLEM SOLVING LAB,22,046,1.5,O,10,
I B.TECH II SEMESTER (R18) REGULAR EXAMINATION ,November-2020,23-12-2020,19B01A1283,UGCS2T0118,PROGRAMMING FOR PROBLEM SOLVING,19,24,3,D,5,
I B.TECH II SEMESTER (R18) REGULAR EXAMINATION ,November-2020,23-12-2020,19B01A1283,UGEE2T0218,BASIC ELECTRICAL & ELECTRONICS ENGINEERING,27,28,3,C,6,
I B.TECH II SEMESTER (R18) REGULAR EXAMINATION ,November-2020,23-12-2020,19B01A0330,UGBS2P0618,BUSINESS  COMMUNICATION  LAB,24,046,1.5,O,10,
I B.TECH II SEMESTER (R18) REGULAR EXAMINATION ,November-2020,23-12-2020,19B01A0330,UGBS2P0718,WAVES OSCILLATIONS AND QUANTUM MECHANICS   LAB,24,046,1.5,O,10,
I B.TECH II SEMESTER (R18) REGULAR EXAMINATION ,November-2020,23-12-2020,19B01A0330,UGBS2T0118,ENGLISH - II,37,50,3,S,9,
I B.TECH II SEMESTER (R18) REGULAR EXAMINATION ,November-2020,23-12-2020,19B01A0330,UGBS2T0218,MATHEMATICS - II,38,50,3,S,9,
I B.TECH II SEMESTER (R18) REGULAR EXAMINATION ,November-2020,23-12-2020,19B01A0330,UGBS2T0318,WAVES OSCILLATIONS AND QUANTUM MECHANICS,39,57,3,O,10,
I B.TECH II SEMESTER (R18) REGULAR EXAMINATION ,November-2020,23-12-2020,19B01A0330,UGEE2T0218,BASIC ELECTRICAL & ELECTRONICS ENGINEERING,39,52,3,O,10,
I B.TECH II SEMESTER (R18) REGULAR EXAMINATION ,November-2020,23-12-2020,19B01A0330,UGME2P0218,WORKSHOP PRACTICE AND INNOVATION LAB,25,048,1.5,O,10,
I B.TECH II SEMESTER (R18) REGULAR EXAMINATION ,November-2020,23-12-2020,19B01A0330,UGME2T0118,ENGINEERING DRAWING,40,55,3,O,10,
I B.TECH II SEMESTER (R18) REGULAR EXAMINATION ,November-2020,23-12-2020,19B01A0547,UGBS2P0618,BUSINESS  COMMUNICATION  LAB,24,047,1.5,O,10,
I B.TECH II SEMESTER (R18) REGULAR EXAMINATION ,November-2020,23-12-2020,19B01A0547,UGBS2P0818,APPLIED CHEMISTRY LAB,25,041,1.5,S,9,
I B.TECH II SEMESTER (R18) REGULAR EXAMINATION ,November-2020,23-12-2020,19B01A0547,UGBS2T0118,ENGLISH - II,38,51,3,S,9,
I B.TECH II SEMESTER (R18) REGULAR EXAMINATION ,November-2020,23-12-2020,19B01A0547,UGBS2T0218,MATHEMATICS - II,34,58,3,O,10,
I B.TECH II SEMESTER (R18) REGULAR EXAMINATION ,November-2020,23-12-2020,19B01A0547,UGBS2T0418,APPLIED CHEMISTRY,36,40,3,A,8,
I B.TECH II SEMESTER (R18) REGULAR EXAMINATION ,November-2020,23-12-2020,19B01A0547,UGCS2P0218,PROGRAMMING FOR PROBLEM SOLVING LAB,21,042,1.5,S,9,
I B.TECH II SEMESTER (R18) REGULAR EXAMINATION ,November-2020,23-12-2020,19B01A0547,UGCS2T0118,PROGRAMMING FOR PROBLEM SOLVING,24,33,3,C,6,
I B.TECH II SEMESTER (R18) REGULAR EXAMINATION ,November-2020,23-12-2020,19B01A0547,UGEE2T0218,BASIC ELECTRICAL & ELECTRONICS ENGINEERING,39,48,3,S,9,
I B.TECH II SEMESTER (R18) REGULAR EXAMINATION ,November-2020,23-12-2020,19B01A12B3,UGBS2P0618,BUSINESS  COMMUNICATION  LAB,23,046,1.5,O,10,
I B.TECH II SEMESTER (R18) REGULAR EXAMINATION ,November-2020,23-12-2020,19B01A12B3,UGBS2P0818,APPLIED CHEMISTRY LAB,18,038,1.5,A,8,
I B.TECH II SEMESTER (R18) REGULAR EXAMINATION ,November-2020,23-12-2020,19B01A12B3,UGBS2T0118,ENGLISH - II,39,50,3,S,9,
I B.TECH II SEMESTER (R18) REGULAR EXAMINATION ,November-2020,23-12-2020,19B01A12B3,UGBS2T0218,MATHEMATICS - II,37,60,3,O,10,
I B.TECH II SEMESTER (R18) REGULAR EXAMINATION ,November-2020,23-12-2020,19B01A12B3,UGBS2T0418,APPLIED CHEMISTRY,30,42,3,A,8,
I B.TECH II SEMESTER (R18) REGULAR EXAMINATION ,November-2020,23-12-2020,19B01A12B3,UGCS2P0218,PROGRAMMING FOR PROBLEM SOLVING LAB,24,049,1.5,O,10,
I B.TECH II SEMESTER (R18) REGULAR EXAMINATION ,November-2020,23-12-2020,19B01A12B3,UGCS2T0118,PROGRAMMING FOR PROBLEM SOLVING,36,38,3,A,8,
I B.TECH II SEMESTER (R18) REGULAR EXAMINATION ,November-2020,23-12-2020,19B01A12B3,UGEE2T0218,BASIC ELECTRICAL & ELECTRONICS ENGINEERING,33,29,3,B,7,
I B.TECH II SEMESTER (R18) REGULAR EXAMINATION ,November-2020,23-12-2020,19B01A0569,UGBS2P0618,BUSINESS  COMMUNICATION  LAB,22,049,1.5,O,10,
I B.TECH II SEMESTER (R18) REGULAR EXAMINATION ,November-2020,23-12-2020,19B01A0569,UGBS2P0818,APPLIED CHEMISTRY LAB,22,034,1.5,A,8,
I B.TECH II SEMESTER (R18) REGULAR EXAMINATION ,November-2020,23-12-2020,19B01A0569,UGBS2T0118,ENGLISH - II,38,45,3,S,9,
I B.TECH II SEMESTER (R18) REGULAR EXAMINATION ,November-2020,23-12-2020,19B01A0569,UGBS2T0218,MATHEMATICS - II,33,39,3,A,8,
I B.TECH II SEMESTER (R18) REGULAR EXAMINATION ,November-2020,23-12-2020,19B01A0569,UGBS2T0418,APPLIED CHEMISTRY,30,38,3,B,7,
I B.TECH II SEMESTER (R18) REGULAR EXAMINATION ,November-2020,23-12-2020,19B01A0569,UGCS2P0218,PROGRAMMING FOR PROBLEM SOLVING LAB,22,044,1.5,S,9,
I B.TECH II SEMESTER (R18) REGULAR EXAMINATION ,November-2020,23-12-2020,19B01A0569,UGCS2T0118,PROGRAMMING FOR PROBLEM SOLVING,33,52,3,S,9,
I B.TECH II SEMESTER (R18) REGULAR EXAMINATION ,November-2020,23-12-2020,19B01A0569,UGEE2T0218,BASIC ELECTRICAL & ELECTRONICS ENGINEERING,35,42,3,A,8,
I B.TECH II SEMESTER (R18) REGULAR EXAMINATION ,November-2020,23-12-2020,19B01A0106,UGBS2P0618,BUSINESS  COMMUNICATION  LAB,24,046,1.5,O,10,
I B.TECH II SEMESTER (R18) REGULAR EXAMINATION ,November-2020,23-12-2020,19B01A0106,UGBS2P0918,ENGINEERING CHEMISTRY LAB,20,033,1.5,A,8,
I B.TECH II SEMESTER (R18) REGULAR EXAMINATION ,November-2020,23-12-2020,19B01A0106,UGBS2T0118,ENGLISH - II,32,36,3,B,7,
I B.TECH II SEMESTER (R18) REGULAR EXAMINATION ,November-2020,23-12-2020,19B01A0106,UGBS2T0218,MATHEMATICS - II,14,4,0,F,0,
I B.TECH II SEMESTER (R18) REGULAR EXAMINATION ,November-2020,23-12-2020,19B01A0106,UGBS2T0518,ENGINEERING CHEMISTRY,16,7,0,F,0,
I B.TECH II SEMESTER (R18) REGULAR EXAMINATION ,November-2020,23-12-2020,19B01A0106,UGCS2P0218,PROGRAMMING FOR PROBLEM SOLVING LAB,20,032,1.5,A,8,
I B.TECH II SEMESTER (R18) REGULAR EXAMINATION ,November-2020,23-12-2020,19B01A0106,UGCS2T0118,PROGRAMMING FOR PROBLEM SOLVING,25,16,0,F,0,
I B.TECH II SEMESTER (R18) REGULAR EXAMINATION ,November-2020,23-12-2020,19B01A0106,UGEE2T0218,BASIC ELECTRICAL & ELECTRONICS ENGINEERING,21,11,0,F,0,
I B.TECH II SEMESTER (R18) REGULAR EXAMINATION ,November-2020,23-12-2020,19B01A0423,UGBS2P0618,BUSINESS  COMMUNICATION  LAB,23,047,1.5,O,10,
I B.TECH II SEMESTER (R18) REGULAR EXAMINATION ,November-2020,23-12-2020,19B01A0423,UGBS2P0718,WAVES OSCILLATIONS AND QUANTUM MECHANICS   LAB,24,044,1.5,O,10,
I B.TECH II SEMESTER (R18) REGULAR EXAMINATION ,November-2020,23-12-2020,19B01A0423,UGBS2T0118,ENGLISH - II,38,55,3,O,10,
I B.TECH II SEMESTER (R18) REGULAR EXAMINATION ,November-2020,23-12-2020,19B01A0423,UGBS2T0218,MATHEMATICS - II,38,54,3,O,10,
I B.TECH II SEMESTER (R18) REGULAR EXAMINATION ,November-2020,23-12-2020,19B01A0423,UGBS2T0318,WAVES OSCILLATIONS AND QUANTUM MECHANICS,37,47,3,S,9,
I B.TECH II SEMESTER (R18) REGULAR EXAMINATION ,November-2020,23-12-2020,19B01A0423,UGEE2T0118,BASIC ELECTRICAL ENGINEERING,38,50,3,S,9,
I B.TECH II SEMESTER (R18) REGULAR EXAMINATION ,November-2020,23-12-2020,19B01A0423,UGME2P0218,WORKSHOP PRACTICE AND INNOVATION LAB,24,050,1.5,O,10,
I B.TECH II SEMESTER (R18) REGULAR EXAMINATION ,November-2020,23-12-2020,19B01A0423,UGME2T0118,ENGINEERING DRAWING,40,58,3,O,10,
I B.TECH II SEMESTER (R18) REGULAR EXAMINATION ,November-2020,23-12-2020,19B01A05A0,UGBS2P0618,BUSINESS  COMMUNICATION  LAB,24,040,1.5,S,9,
I B.TECH II SEMESTER (R18) REGULAR EXAMINATION ,November-2020,23-12-2020,19B01A05A0,UGBS2P0818,APPLIED CHEMISTRY LAB,22,039,1.5,S,9,
I B.TECH II SEMESTER (R18) REGULAR EXAMINATION ,November-2020,23-12-2020,19B01A05A0,UGBS2T0118,ENGLISH - II,34,46,3,S,9,
I B.TECH II SEMESTER (R18) REGULAR EXAMINATION ,November-2020,23-12-2020,19B01A05A0,UGBS2T0218,MATHEMATICS - II,31,40,3,A,8,
I B.TECH II SEMESTER (R18) REGULAR EXAMINATION ,November-2020,23-12-2020,19B01A05A0,UGBS2T0418,APPLIED CHEMISTRY,33,34,3,B,7,
I B.TECH II SEMESTER (R18) REGULAR EXAMINATION ,November-2020,23-12-2020,19B01A05A0,UGCS2P0218,PROGRAMMING FOR PROBLEM SOLVING LAB,22,045,1.5,O,10,
I B.TECH II SEMESTER (R18) REGULAR EXAMINATION ,November-2020,23-12-2020,19B01A05A0,UGCS2T0118,PROGRAMMING FOR PROBLEM SOLVING,27,27,3,C,6,
I B.TECH II SEMESTER (R18) REGULAR EXAMINATION ,November-2020,23-12-2020,19B01A05A0,UGEE2T0218,BASIC ELECTRICAL & ELECTRONICS ENGINEERING,33,29,3,B,7,
I B.TECH II SEMESTER (R18) REGULAR EXAMINATION ,November-2020,23-12-2020,19B01A0135,UGBS2P0618,BUSINESS  COMMUNICATION  LAB,23,046,1.5,O,10,
I B.TECH II SEMESTER (R18) REGULAR EXAMINATION ,November-2020,23-12-2020,19B01A0135,UGBS2P0918,ENGINEERING CHEMISTRY LAB,25,035,1.5,S,9,
I B.TECH II SEMESTER (R18) REGULAR EXAMINATION ,November-2020,23-12-2020,19B01A0135,UGBS2T0118,ENGLISH - II,39,49,3,S,9,
I B.TECH II SEMESTER (R18) REGULAR EXAMINATION ,November-2020,23-12-2020,19B01A0135,UGBS2T0218,MATHEMATICS - II,34,34,3,B,7,
I B.TECH II SEMESTER (R18) REGULAR EXAMINATION ,November-2020,23-12-2020,19B01A0135,UGBS2T0518,ENGINEERING CHEMISTRY,26,32,3,C,6,
I B.TECH II SEMESTER (R18) REGULAR EXAMINATION ,November-2020,23-12-2020,19B01A0135,UGCS2P0218,PROGRAMMING FOR PROBLEM SOLVING LAB,20,038,1.5,A,8,
I B.TECH II SEMESTER (R18) REGULAR EXAMINATION ,November-2020,23-12-2020,19B01A0135,UGCS2T0118,PROGRAMMING FOR PROBLEM SOLVING,25,38,3,B,7,
I B.TECH II SEMESTER (R18) REGULAR EXAMINATION ,November-2020,23-12-2020,19B01A0135,UGEE2T0218,BASIC ELECTRICAL & ELECTRONICS ENGINEERING,27,30,3,C,6,
I B.TECH II SEMESTER (R18) REGULAR EXAMINATION ,November-2020,23-12-2020,19B01A0454,UGBS2P0618,BUSINESS  COMMUNICATION  LAB,24,043,1.5,O,10,
I B.TECH II SEMESTER (R18) REGULAR EXAMINATION ,November-2020,23-12-2020,19B01A0454,UGBS2P0718,WAVES OSCILLATIONS AND QUANTUM MECHANICS   LAB,20,048,1.5,O,10,
I B.TECH II SEMESTER (R18) REGULAR EXAMINATION ,November-2020,23-12-2020,19B01A0454,UGBS2T0118,ENGLISH - II,37,42,3,A,8,
I B.TECH II SEMESTER (R18) REGULAR EXAMINATION ,November-2020,23-12-2020,19B01A0454,UGBS2T0218,MATHEMATICS - II,33,37,3,A,8,
I B.TECH II SEMESTER (R18) REGULAR EXAMINATION ,November-2020,23-12-2020,19B01A0454,UGBS2T0318,WAVES OSCILLATIONS AND QUANTUM MECHANICS,35,51,3,S,9,
I B.TECH II SEMESTER (R18) REGULAR EXAMINATION ,November-2020,23-12-2020,19B01A0454,UGEE2T0118,BASIC ELECTRICAL ENGINEERING,37,48,3,S,9,
I B.TECH II SEMESTER (R18) REGULAR EXAMINATION ,November-2020,23-12-2020,19B01A0454,UGME2P0218,WORKSHOP PRACTICE AND INNOVATION LAB,22,046,1.5,O,10,
I B.TECH II SEMESTER (R18) REGULAR EXAMINATION ,November-2020,23-12-2020,19B01A0454,UGME2T0118,ENGINEERING DRAWING,39,54,3,O,10,
I B.TECH II SEMESTER (R18) REGULAR EXAMINATION ,November-2020,23-12-2020,19B01A05D1,UGBS2P0618,BUSINESS  COMMUNICATION  LAB,24,046,1.5,O,10,
I B.TECH II SEMESTER (R18) REGULAR EXAMINATION ,November-2020,23-12-2020,19B01A05D1,UGBS2P0818,APPLIED CHEMISTRY LAB,19,035,1.5,A,8,
I B.TECH II SEMESTER (R18) REGULAR EXAMINATION ,November-2020,23-12-2020,19B01A05D1,UGBS2T0118,ENGLISH - II,33,42,3,A,8,
I B.TECH II SEMESTER (R18) REGULAR EXAMINATION ,November-2020,23-12-2020,19B01A05D1,UGBS2T0218,MATHEMATICS - II,26,21,3,D,5,
I B.TECH II SEMESTER (R18) REGULAR EXAMINATION ,November-2020,23-12-2020,19B01A05D1,UGBS2T0418,APPLIED CHEMISTRY,27,15,0,F,0,
I B.TECH II SEMESTER (R18) REGULAR EXAMINATION ,November-2020,23-12-2020,19B01A05D1,UGCS2P0218,PROGRAMMING FOR PROBLEM SOLVING LAB,21,040,1.5,S,9,
I B.TECH II SEMESTER (R18) REGULAR EXAMINATION ,November-2020,23-12-2020,19B01A05D1,UGCS2T0118,PROGRAMMING FOR PROBLEM SOLVING,33,37,3,A,8,
I B.TECH II SEMESTER (R18) REGULAR EXAMINATION ,November-2020,23-12-2020,19B01A05D1,UGEE2T0218,BASIC ELECTRICAL & ELECTRONICS ENGINEERING,21,24,3,D,5,
I B.TECH II SEMESTER (R18) REGULAR EXAMINATION ,November-2020,23-12-2020,19B01A0208,UGBS2P0618,BUSINESS  COMMUNICATION  LAB,24,046,1.5,O,10,
I B.TECH II SEMESTER (R18) REGULAR EXAMINATION ,November-2020,23-12-2020,19B01A0208,UGBS2P0718,WAVES OSCILLATIONS AND QUANTUM MECHANICS   LAB,23,043,1.5,S,9,
I B.TECH II SEMESTER (R18) REGULAR EXAMINATION ,November-2020,23-12-2020,19B01A0208,UGBS2T0118,ENGLISH - II,35,50,3,S,9,
I B.TECH II SEMESTER (R18) REGULAR EXAMINATION ,November-2020,23-12-2020,19B01A0208,UGBS2T0218,MATHEMATICS - II,37,60,3,O,10,
I B.TECH II SEMESTER (R18) REGULAR EXAMINATION ,November-2020,23-12-2020,19B01A0208,UGBS2T0318,WAVES OSCILLATIONS AND QUANTUM MECHANICS,37,52,3,S,9,
I B.TECH II SEMESTER (R18) REGULAR EXAMINATION ,November-2020,23-12-2020,19B01A0208,UGEE2T0118,BASIC ELECTRICAL ENGINEERING,37,59,3,O,10,
I B.TECH II SEMESTER (R18) REGULAR EXAMINATION ,November-2020,23-12-2020,19B01A0208,UGME2P0218,WORKSHOP PRACTICE AND INNOVATION LAB,22,045,1.5,O,10,
I B.TECH II SEMESTER (R18) REGULAR EXAMINATION ,November-2020,23-12-2020,19B01A0208,UGME2T0118,ENGINEERING DRAWING,40,45,3,S,9,
I B.TECH II SEMESTER (R18) REGULAR EXAMINATION ,November-2020,23-12-2020,19B01A0487,UGBS2P0618,BUSINESS  COMMUNICATION  LAB,24,045,1.5,O,10,
I B.TECH II SEMESTER (R18) REGULAR EXAMINATION ,November-2020,23-12-2020,19B01A0487,UGBS2P0718,WAVES OSCILLATIONS AND QUANTUM MECHANICS   LAB,21,046,1.5,O,10,
I B.TECH II SEMESTER (R18) REGULAR EXAMINATION ,November-2020,23-12-2020,19B01A0487,UGBS2T0118,ENGLISH - II,38,54,3,O,10,
I B.TECH II SEMESTER (R18) REGULAR EXAMINATION ,November-2020,23-12-2020,19B01A0487,UGBS2T0218,MATHEMATICS - II,28,38,3,B,7,
I B.TECH II SEMESTER (R18) REGULAR EXAMINATION ,November-2020,23-12-2020,19B01A0487,UGBS2T0318,WAVES OSCILLATIONS AND QUANTUM MECHANICS,34,24,3,C,6,
I B.TECH II SEMESTER (R18) REGULAR EXAMINATION ,November-2020,23-12-2020,19B01A0487,UGEE2T0118,BASIC ELECTRICAL ENGINEERING,34,38,3,A,8,
I B.TECH II SEMESTER (R18) REGULAR EXAMINATION ,November-2020,23-12-2020,19B01A0487,UGME2P0218,WORKSHOP PRACTICE AND INNOVATION LAB,23,042,1.5,S,9,
I B.TECH II SEMESTER (R18) REGULAR EXAMINATION ,November-2020,23-12-2020,19B01A0487,UGME2T0118,ENGINEERING DRAWING,30,24,3,C,6,
I B.TECH II SEMESTER (R18) REGULAR EXAMINATION ,November-2020,23-12-2020,19B01A05G3,UGBS2P0618,BUSINESS  COMMUNICATION  LAB,24,047,1.5,O,10,
I B.TECH II SEMESTER (R18) REGULAR EXAMINATION ,November-2020,23-12-2020,19B01A05G3,UGBS2P0818,APPLIED CHEMISTRY LAB,22,040,1.5,S,9,
I B.TECH II SEMESTER (R18) REGULAR EXAMINATION ,November-2020,23-12-2020,19B01A05G3,UGBS2T0118,ENGLISH - II,38,51,3,S,9,
I B.TECH II SEMESTER (R18) REGULAR EXAMINATION ,November-2020,23-12-2020,19B01A05G3,UGBS2T0218,MATHEMATICS - II,40,60,3,O,10,
I B.TECH II SEMESTER (R18) REGULAR EXAMINATION ,November-2020,23-12-2020,19B01A05G3,UGBS2T0418,APPLIED CHEMISTRY,37,52,3,S,9,
I B.TECH II SEMESTER (R18) REGULAR EXAMINATION ,November-2020,23-12-2020,19B01A05G3,UGCS2P0218,PROGRAMMING FOR PROBLEM SOLVING LAB,24,047,1.5,O,10,
I B.TECH II SEMESTER (R18) REGULAR EXAMINATION ,November-2020,23-12-2020,19B01A05G3,UGCS2T0118,PROGRAMMING FOR PROBLEM SOLVING,37,45,3,S,9,
I B.TECH II SEMESTER (R18) REGULAR EXAMINATION ,November-2020,23-12-2020,19B01A05G3,UGEE2T0218,BASIC ELECTRICAL & ELECTRONICS ENGINEERING,38,53,3,O,10,
I B.TECH II SEMESTER (R18) REGULAR EXAMINATION ,November-2020,23-12-2020,19B01A0239,UGBS2P0618,BUSINESS  COMMUNICATION  LAB,23,048,1.5,O,10,
